epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
69,152.552,0.41976,0.55885,3.15756,0.00222,0.73813,0.65419,0.67712,0.72909,0.68352,0.6737,0.69733,0.74641,0.65697,0.57099,0.64193,1.54567,0.00335,0,0.00269028,0.000896761,0.00269028,0.000896761,0.00269028,0.000896761,0.00269028,0.000896761
70,154.525,0.35734,0.40257,2.74134,0.00222,0.64802,0.66817,0.6975,0.73,0.68563,0.67856,0.71468,0.74307,0.65725,0.57625,0.6555,1.49012,0.00327,0,0.00268974,0.000896581,0.00268974,0.000896581,0.00268974,0.000896581,0.00268974,0.000896581
71,156.125,0.41533,0.54499,2.98498,0.00238,0.61844,0.69339,0.69428,0.73828,0.68007,0.66163,0.70239,0.75129,0.66988,0.56748,0.65326,1.48624,0.00321,0,0.0026892,0.000896401,0.0026892,0.000896401,0.0026892,0.000896401,0.0026892,0.000896401
72,157.988,0.35774,0.61451,2.96682,0.00249,0.56058,0.68332,0.69337,0.73917,0.685,0.68332,0.69337,0.74818,0.6719,0.56481,0.64852,1.44641,0.00324,0,0.00268866,0.000896221,0.00268866,0.000896221,0.00268866,0.000896221,0.00268866,0.000896221
73,159.605,0.35799,0.49871,2.84716,0.00225,0.50613,0.68142,0.71294,0.74421,0.68573,0.68142,0.71294,0.75196,0.67022,0.57566,0.64049,1.44447,0.00336,0,0.00268812,0.000896041,0.00268812,0.000896041,0.00268812,0.000896041,0.00268812,0.000896041
74,161.462,0.33667,0.61482,2.78434,0.00233,0.49637,0.74922,0.67716,0.75966,0.70062,0.74922,0.67716,0.76038,0.68466,0.5767,0.60922,1.4272,0.00333,0,0.00268758,0.000895861,0.00268758,0.000895861,0.00268758,0.000895861,0.00268758,0.000895861
75,163.189,0.36002,0.40729,3.13445,0.0024,0.55563,0.73729,0.68042,0.76119,0.7068,0.73729,0.68042,0.762,0.69604,0.55542,0.62626,1.4147,0.00319,0,0.00268704,0.000895681,0.00268704,0.000895681,0.00268704,0.000895681,0.00268704,0.000895681
76,165.068,0.37848,0.74906,2.95959,0.00242,0.53911,0.71063,0.69397,0.76303,0.71148,0.71063,0.69397,0.76378,0.70364,0.54784,0.60617,1.41009,0.00318,0,0.0026865,0.000895501,0.0026865,0.000895501,0.0026865,0.000895501,0.0026865,0.000895501
77,166.689,0.36445,0.4933,2.89096,0.00234,0.52743,0.77022,0.69324,0.77631,0.74041,0.77022,0.69324,0.77711,0.7129,0.55066,0.60877,1.41158,0.00314,0,0.00268596,0.000895321,0.00268596,0.000895321,0.00268596,0.000895321,0.00268596,0.000895321
78,168.545,0.34972,0.48441,3.01106,0.00233,0.54072,0.76568,0.73684,0.79022,0.75136,0.76568,0.73684,0.79193,0.71853,0.55934,0.64346,1.42353,0.00324,0,0.00268542,0.000895141,0.00268542,0.000895141,0.00268542,0.000895141,0.00268542,0.000895141
79,170.16,0.35763,0.47558,2.76699,0.00251,0.5933,0.77491,0.74959,0.79888,0.75809,0.77491,0.74959,0.7993,0.73101,0.55789,0.6467,1.42003,0.00328,0,0.00268488,0.000894961,0.00268488,0.000894961,0.00268488,0.000894961,0.00268488,0.000894961
80,172.157,0.39163,0.47352,2.65413,0.00234,0.53473,0.77551,0.74233,0.80198,0.76459,0.77551,0.74233,0.8009,0.73406,0.53876,0.66,1.40936,0.0031,0,0.00268434,0.000894781,0.00268434,0.000894781,0.00268434,0.000894781,0.00268434,0.000894781
81,173.773,0.35048,0.64966,2.70513,0.00224,0.5437,0.76179,0.72633,0.79677,0.75694,0.76179,0.72633,0.79611,0.71812,0.53922,0.6597,1.3817,0.00321,0,0.0026838,0.000894601,0.0026838,0.000894601,0.0026838,0.000894601,0.0026838,0.000894601
82,175.616,0.38463,0.55694,2.79856,0.00221,0.50697,0.74973,0.72824,0.78368,0.73964,0.74973,0.72824,0.78448,0.706,0.57733,0.62443,1.32438,0.00348,0,0.00268326,0.000894421,0.00268326,0.000894421,0.00268326,0.000894421,0.00268326,0.000894421
83,177.227,0.34078,0.49733,2.67126,0.00223,0.53503,0.75,0.68613,0.78833,0.74265,0.75,0.68613,0.7888,0.69655,0.57039,0.60169,1.31054,0.00328,0,0.00268272,0.000894241,0.00268272,0.000894241,0.00268272,0.000894241,0.00268272,0.000894241
84,179.086,0.36083,0.4411,2.75188,0.00232,0.47572,0.72894,0.7352,0.79163,0.72771,0.72894,0.7352,0.79156,0.6898,0.57988,0.60813,1.28858,0.0032,0,0.00268218,0.000894061,0.00268218,0.000894061,0.00268218,0.000894061,0.00268218,0.000894061
85,180.824,0.34594,0.61422,2.85797,0.0021,0.44128,0.75329,0.74637,0.80111,0.74709,0.75329,0.74637,0.80103,0.70883,0.5744,0.60241,1.26582,0.00321,0,0.00268164,0.000893882,0.00268164,0.000893882,0.00268164,0.000893882,0.00268164,0.000893882
86,182.666,0.35061,0.41351,2.87848,0.00212,0.41074,0.72994,0.72572,0.80513,0.74633,0.72994,0.72572,0.80498,0.721,0.55742,0.60591,1.25082,0.00317,0,0.0026811,0.000893702,0.0026811,0.000893702,0.0026811,0.000893702,0.0026811,0.000893702
87,184.275,0.3233,0.35001,2.59105,0.00217,0.41653,0.76785,0.72261,0.81002,0.75414,0.76785,0.72261,0.81066,0.74246,0.55482,0.60181,1.24974,0.00318,0,0.00268056,0.000893522,0.00268056,0.000893522,0.00268056,0.000893522,0.00268056,0.000893522
88,186.136,0.32981,0.51498,2.57889,0.00203,0.51268,0.77627,0.6966,0.80626,0.75146,0.77627,0.6966,0.80671,0.74904,0.56388,0.59636,1.22854,0.00331,0,0.00268002,0.000893342,0.00268002,0.000893342,0.00268002,0.000893342,0.00268002,0.000893342
89,187.749,0.34289,0.48037,2.78221,0.00257,0.38042,0.78907,0.71189,0.80992,0.75313,0.78907,0.71189,0.81063,0.7517,0.56583,0.60012,1.20776,0.00326,0,0.00267948,0.000893162,0.00267948,0.000893162,0.00267948,0.000893162,0.00267948,0.000893162
