epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
58,107.809,0.38308,0.60492,3.2988,0.00248,0.76619,0.7521,0.63395,0.70641,0.65949,0.7521,0.63395,0.70718,0.66292,0.54619,0.54417,1.68056,0.0032,0,0.00269622,0.000898741,0.00269622,0.000898741,0.00269622,0.000898741,0.00269622,0.000898741
59,109.566,0.38323,0.4744,3.25227,0.00259,0.64934,0.79427,0.61239,0.71008,0.6635,0.79427,0.61239,0.71088,0.6662,0.53774,0.54129,1.65016,0.00311,0,0.00269568,0.000898561,0.00269568,0.000898561,0.00269568,0.000898561,0.00269568,0.000898561
60,111.444,0.3622,0.39172,3.55347,0.00262,0.76684,0.79588,0.61125,0.71497,0.66815,0.79588,0.61125,0.71591,0.66292,0.53197,0.57739,1.63112,0.00326,0,0.00269514,0.000898381,0.00269514,0.000898381,0.00269514,0.000898381,0.00269514,0.000898381
61,113.097,0.42604,0.4521,3.44824,0.00247,0.61819,0.80265,0.61001,0.71808,0.67035,0.80265,0.61001,0.71909,0.66129,0.53398,0.58653,1.61598,0.00334,0,0.0026946,0.000898201,0.0026946,0.000898201,0.0026946,0.000898201,0.0026946,0.000898201
62,114.986,0.39508,0.59532,3.13949,0.00253,0.80548,0.78866,0.62466,0.72436,0.67889,0.78866,0.62466,0.72539,0.66576,0.53323,0.61793,1.5819,0.00327,0,0.00269406,0.000898021,0.00269406,0.000898021,0.00269406,0.000898021,0.00269406,0.000898021
63,116.62,0.39416,0.62368,3.19321,0.00265,0.69014,0.74946,0.64416,0.72258,0.67818,0.74946,0.64416,0.7236,0.66511,0.54786,0.59573,1.52935,0.00325,0,0.00269352,0.000897841,0.00269352,0.000897841,0.00269352,0.000897841,0.00269352,0.000897841
64,118.614,0.37127,0.59657,3.03284,0.00237,0.69696,0.79321,0.64007,0.73329,0.68612,0.79321,0.64007,0.73422,0.67247,0.54624,0.58041,1.50562,0.00319,0,0.00269298,0.000897661,0.00269298,0.000897661,0.00269298,0.000897661,0.00269298,0.000897661
65,120.269,0.3491,0.57505,3.47805,0.00275,0.59914,0.80475,0.64832,0.7374,0.68823,0.80475,0.64832,0.7384,0.68268,0.5381,0.62173,1.4945,0.00315,0,0.00269244,0.000897481,0.00269244,0.000897481,0.00269244,0.000897481,0.00269244,0.000897481
66,122.158,0.39862,0.39422,3.20262,0.0028,0.67681,0.80889,0.65626,0.74376,0.69483,0.80889,0.65626,0.74489,0.69007,0.54697,0.60638,1.46832,0.00317,0,0.0026919,0.000897301,0.0026919,0.000897301,0.0026919,0.000897301,0.0026919,0.000897301
67,123.803,0.44268,0.56571,3.1836,0.00265,0.59575,0.8065,0.6545,0.74274,0.69355,0.8065,0.6545,0.74416,0.68965,0.54269,0.62946,1.44953,0.00292,0,0.00269136,0.000897121,0.00269136,0.000897121,0.00269136,0.000897121,0.00269136,0.000897121
68,125.674,0.35583,0.53962,3.14861,0.00235,0.65294,0.79669,0.65675,0.74914,0.69949,0.79669,0.65675,0.75046,0.68151,0.54612,0.75553,1.44459,0.00313,0,0.00269082,0.000896941,0.00269082,0.000896941,0.00269082,0.000896941,0.00269082,0.000896941
69,127.442,0.42371,0.55032,3.32414,0.00235,0.74077,0.79077,0.65845,0.74949,0.69945,0.77741,0.65104,0.73973,0.68187,0.53332,0.80208,1.4878,0.00328,0,0.00269028,0.000896761,0.00269028,0.000896761,0.00269028,0.000896761,0.00269028,0.000896761
70,129.328,0.36065,0.42022,2.8839,0.00237,0.56699,0.77309,0.65933,0.74902,0.70025,0.7596,0.65193,0.74036,0.6823,0.53079,0.72489,1.46686,0.00317,0,0.00268974,0.000896581,0.00268974,0.000896581,0.00268974,0.000896581,0.00268974,0.000896581
71,130.965,0.3967,0.57275,3.24793,0.0024,0.66661,0.77244,0.66267,0.75561,0.70613,0.77244,0.66267,0.75684,0.69145,0.52963,0.69621,1.45494,0.00325,0,0.0026892,0.000896401,0.0026892,0.000896401,0.0026892,0.000896401,0.0026892,0.000896401
72,132.842,0.37171,0.49327,3.0115,0.00257,0.54503,0.74567,0.64661,0.75367,0.70522,0.74567,0.64661,0.7549,0.69818,0.52289,0.65038,1.42038,0.00319,0,0.00268866,0.000896221,0.00268866,0.000896221,0.00268866,0.000896221,0.00268866,0.000896221
73,134.488,0.37668,0.55328,2.92008,0.00243,0.56615,0.7149,0.67571,0.75282,0.70484,0.7149,0.67571,0.75401,0.69776,0.52174,0.63886,1.41648,0.00312,0,0.00268812,0.000896041,0.00268812,0.000896041,0.00268812,0.000896041,0.00268812,0.000896041
74,136.493,0.38616,0.76296,3.10587,0.00254,0.53054,0.86909,0.62026,0.76911,0.71994,0.86909,0.62026,0.77005,0.70989,0.52922,0.55039,1.4351,0.00326,0,0.00268758,0.000895861,0.00268758,0.000895861,0.00268758,0.000895861,0.00268758,0.000895861
