epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
82,225.672,0.60254,0.86007,0.95278,0.00608,0.34964,0.70787,0.79104,0.85362,0.80742,0.70787,0.79104,0.85625,0.84689,0.5411,0.66923,0.82173,0.00613,0,0.0295189,0.00983962,0.0295189,0.00983962,0.0295189,0.00983962,0.0295189,0.00983962
83,228.209,0.53292,0.85985,0.92535,0.00536,0.51378,0.7394,0.6996,0.83227,0.74724,0.7394,0.6996,0.83227,0.81559,0.60539,0.52772,0.90886,0.00739,0,0.0295129,0.00983764,0.0295129,0.00983764,0.0295129,0.00983764,0.0295129,0.00983764
84,231.003,0.61262,0.98328,1.01077,0.00576,0.48884,0.60262,0.81867,0.75302,0.72179,0.59154,0.80677,0.7467,0.73027,0.49088,1.06971,1.12913,0.00499,0,0.029507,0.00983566,0.029507,0.00983566,0.029507,0.00983566,0.029507,0.00983566
85,233.677,0.59913,0.96859,1.03306,0.00646,0.55186,0.88395,0.8061,0.85503,0.81331,0.88395,0.8061,0.86783,0.85635,0.56061,1.00099,0.68934,0.00635,0,0.029501,0.00983368,0.029501,0.00983368,0.029501,0.00983368,0.029501,0.00983368
86,236.484,0.61812,0.7816,0.95717,0.00671,0.57144,0.77923,0.80038,0.87627,0.80013,0.77923,0.80038,0.88164,0.86929,0.58573,0.62268,0.89313,0.00598,0,0.0294951,0.0098317,0.0294951,0.0098317,0.0294951,0.0098317,0.0294951,0.0098317
87,239.023,0.61413,1.16268,1.00264,0.00576,0.38568,0.81756,0.6722,0.7982,0.72843,0.77755,0.64852,0.78799,0.77265,0.65177,0.8902,0.971,0.00717,0,0.0294892,0.00982972,0.0294892,0.00982972,0.0294892,0.00982972,0.0294892,0.00982972
88,241.827,0.65995,0.98924,1.0071,0.00681,0.41217,0.86092,0.71418,0.83746,0.76461,0.82471,0.69405,0.83962,0.82845,0.64536,0.96222,0.73589,0.00769,0,0.0294832,0.00982774,0.0294832,0.00982774,0.0294832,0.00982774,0.0294832,0.00982774
89,244.378,0.6481,0.78824,0.97604,0.00717,0.49085,0.87545,0.70069,0.81429,0.73804,0.86193,0.6881,0.81167,0.7978,0.64716,0.86387,0.7853,0.00708,0,0.0294773,0.00982576,0.0294773,0.00982576,0.0294773,0.00982576,0.0294773,0.00982576
90,247.302,0.66158,0.92469,0.91134,0.00671,0.43319,0.76931,0.78289,0.80365,0.71072,0.75331,0.77159,0.8193,0.80708,0.64264,0.78201,0.89455,0.00745,0,0.0294713,0.00982378,0.0294713,0.00982378,0.0294713,0.00982378,0.0294713,0.00982378
91,249.84,0.61082,0.90022,0.88677,0.00644,0.32141,0.77239,0.73332,0.82143,0.7676,0.77239,0.73332,0.83088,0.82188,0.5441,0.74052,0.84825,0.00542,0,0.0294654,0.0098218,0.0294654,0.0098218,0.0294654,0.0098218,0.0294654,0.0098218
