epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
80,222.585,0.56432,0.77629,0.78122,0.00888,0.40932,0.78948,0.89123,0.94339,0.86686,0.78948,0.89123,0.94339,0.92926,0.43119,0.24233,0.50005,0.01036,0,0.0295307,0.00984358,0.0295307,0.00984358,0.0295307,0.00984358,0.0295307,0.00984358
81,225.286,0.5523,0.51857,0.74323,0.00925,0.36931,0.85546,0.76524,0.918,0.81388,0.85546,0.76524,0.918,0.90385,0.56117,0.23547,0.70228,0.01312,0,0.0295248,0.0098416,0.0295248,0.0098416,0.0295248,0.0098416,0.0295248,0.0098416
82,228.08,0.5137,0.52635,0.79558,0.00815,0.48428,0.74997,0.73106,0.87588,0.82259,0.74997,0.73106,0.87588,0.86359,0.40068,0.18429,1.02339,0.00953,0,0.0295189,0.00983962,0.0295189,0.00983962,0.0295189,0.00983962,0.0295189,0.00983962
83,230.623,0.50221,0.77855,0.8352,0.00707,0.43687,0.86305,0.65605,0.82971,0.80178,0.86305,0.65605,0.82971,0.82734,0.29511,0.19417,0.76918,0.00712,0,0.0295129,0.00983764,0.0295129,0.00983764,0.0295129,0.00983764,0.0295129,0.00983764
84,233.422,0.55307,0.56029,0.73407,0.00815,0.3981,0.71321,0.81418,0.84374,0.78395,0.71321,0.81418,0.84374,0.84374,0.44806,0.17217,0.86158,0.01067,0,0.029507,0.00983566,0.029507,0.00983566,0.029507,0.00983566,0.029507,0.00983566
85,235.968,0.53199,0.57781,0.82998,0.00821,0.46757,0.83148,0.78196,0.89368,0.81214,0.83148,0.78196,0.89368,0.89368,0.51327,0.15353,0.82859,0.01247,0,0.029501,0.00983368,0.029501,0.00983368,0.029501,0.00983368,0.029501,0.00983368
86,238.758,0.50279,0.53969,0.72424,0.00781,0.30114,0.80902,0.8572,0.89624,0.82444,0.80902,0.8572,0.89624,0.88677,0.42962,0.17871,0.63938,0.01022,0,0.0294951,0.0098317,0.0294951,0.0098317,0.0294951,0.0098317,0.0294951,0.0098317
87,241.432,0.53871,0.59816,0.67833,0.00909,0.2614,0.88358,0.83838,0.92079,0.82372,0.88358,0.83838,0.92079,0.92079,0.49803,0.26738,0.67391,0.01198,0,0.0294892,0.00982972,0.0294892,0.00982972,0.0294892,0.00982972,0.0294892,0.00982972
88,244.267,0.53473,0.62084,0.70204,0.00821,0.29005,0.92361,0.78184,0.93721,0.81483,0.92361,0.78184,0.93721,0.90777,0.51986,0.15012,0.7124,0.01276,0,0.0294832,0.00982774,0.0294832,0.00982774,0.0294832,0.00982774,0.0294832,0.00982774
89,246.818,0.49564,0.53477,0.73643,0.00834,0.42449,0.69805,0.87403,0.89518,0.80397,0.69805,0.87403,0.89518,0.88381,0.45027,0.13738,0.77192,0.01064,0,0.0294773,0.00982576,0.0294773,0.00982576,0.0294773,0.00982576,0.0294773,0.00982576
90,249.601,0.52286,0.65446,0.73662,0.00823,0.33411,0.85355,0.76471,0.89565,0.84176,0.85355,0.76471,0.89565,0.86767,0.29638,0.15052,0.81999,0.00702,0,0.0294713,0.00982378,0.0294713,0.00982378,0.0294713,0.00982378,0.0294713,0.00982378
91,252.141,0.50808,0.71609,0.7454,0.00847,0.36397,0.85532,0.8149,0.88431,0.80553,0.85532,0.8149,0.88431,0.86854,0.37821,0.12729,0.92091,0.00895,0,0.0294654,0.0098218,0.0294654,0.0098218,0.0294654,0.0098218,0.0294654,0.0098218
